label,length,n_vowel_chars,vowel_ratio,n_vowels,n_constant_chars,n_constants,vowel_constant_convs,n_nums,num_ratio,alpha_numer_convs,n_other_chars,max_consecutive_chars,entropy,n_ip,n_mx,n_ptr,n_ns,ns_similarity,n_countries,mean_TTL,stdev_TTL,n_labels,life_time,active_time,rv
1,19,7,0.368421,4,11,8,0.588235,0,0,0,0,1,3.61635,0,0,0,0,0,0,0,0,497,7670,6755,214.583
1,11,4,0.363636,2,7,6,0.5,0,0,0,0,2,2.84535,1,0,1,2,1,1,299.667,0.471405,67,731,368,37.273
1,11,3,0.272727,3,7,6,0.5,1,0.0909091,0.2,0,1,3.27761,0,0,0,0,0,0,0,0,0,0,0,44.5588
1,9,2,0.222222,2,7,7,0.375,0,0,0,0,1,3.16993,1,2,0,6,0.838964,1,599.667,0.471405,4,1096,1096,29.7463
1,9,3,0.333333,2,6,6,0.625,0,0,0,0,1,2.9477,0,0,0,0,0,0,0,0,0,366,19,31.8608
1,10,4,0.4,2,6,6,0.555556,0,0,0,0,2,2.84644,2,0,2,4,0.925926,1,300,0,67,731,369,44.4842
1,11,4,0.363636,2,7,6,0.5,0,0,0,0,2,2.84535,1,0,0,2,1,1,241.667,82.4958,16,366,0,53.0462
1,9,3,0.333333,1,6,5,0.375,0,0,0,0,2,2.41938,1,0,1,2,1,1,599.667,0.471405,17,0,0,38.4149
1,9,4,0.444444,1,5,5,0.375,0,0,0,0,3,2.28104,1,0,1,2,1,1,599.667,0.471405,0,0,0,34.5424
1,5,1,0.2,1,4,3,0.25,0,0,0,0,1,1.92193,1,2,1,2,1,1,3599,0,917,3287,3287,13.0974
1,6,1,0.166667,1,5,4,0.2,0,0,0,0,2,2.25163,0,0,0,0,0,0,0,0,0,0,0,21.7413
1,8,4,0.5,3,4,1,0.714286,0,0,0,0,2,1.75,0,0,0,0,0,0,0,0,0,0,0,36.8279
1,4,2,0.5,1,2,2,1,0,0,0,0,1,1.5,2,1,2,3,0.947368,2,9599.67,6787.99,0,0,0,13.1098
1,13,7,0.538462,5,6,5,0.75,0,0,0,0,1,3.2389,1,0,0,3,0.952381,1,2816,1108.04,0,365,0,93.9213
1,8,3,0.375,3,3,3,0.571429,2,0.25,0.142857,0,1,3,0,0,0,0,0,0,0,0,0,0,0,42.7014
1,17,7,0.411765,4,10,7,0.8125,0,0,0,0,1,3.33718,1,2,1,2,1,1,10799.7,0.471405,20,366,0,121.594
1,19,8,0.421053,3,10,7,0.611111,0,0,0,1,2,3.17611,0,0,0,0,0,0,0,0,0,731,560,151.163
1,7,1,0.142857,1,4,4,0.2,1,0.142857,0.2,0,1,2.80735,1,0,1,0,0,1,3599.67,0.471405,47,731,520,4.32193
1,12,4,0.333333,3,4,4,0.5,3,0.25,0.2,0,1,3.02206,1,0,0,2,1,1,36829,10769.2,220,0,0,29.6233
1,7,3,0.428571,2,4,3,0.833333,0,0,0,0,1,2.23593,0,0,0,0,0,0,0,0,0,0,0,20.0903
1,11,4,0.363636,3,7,6,0.7,0,0,0,0,1,3.0958,0,0,0,0,0,0,0,0,0,0,0,54.4424
1,12,4,0.333333,3,8,6,0.636364,0,0,0,0,1,3.08496,0,0,0,0,0,0,0,0,0,0,0,68.5228
1,32,8,0.25,4,21,10,0.433333,2,0.0625,0.133333,0,2,3.86361,0,0,0,0,0,0,0,0,0,8401,6524,56.6754
1,6,3,0.5,2,3,3,0.6,0,0,0,0,2,2.25163,0,0,0,0,0,0,0,0,0,0,0,26.0151
1,20,9,0.45,5,10,7,0.833333,0,0,0,0,2,3.58418,2,0,1,0,0,2,2399.67,1696.82,2345,365,365,143.306
1,9,5,0.555556,2,4,4,0.625,0,0,0,0,3,2.28104,1,1,1,2,1,1,3599.67,0.471405,304,365,365,62.3237
1,7,5,0.714286,3,2,2,0.666667,0,0,0,0,3,2.12809,1,1,1,2,1,1,600,0,20,365,0,30.3536
1,19,9,0.473684,4,9,8,0.823529,0,0,0,0,2,3.42637,6,0,1,0,0,2,199.667,141.186,362,4748,2446,69.3795
1,13,6,0.461538,3,5,4,0.909091,0,0,0,1,1,3.02699,1,0,0,0,0,1,599.667,0.471405,0,4383,3653,29.8279
1,12,5,0.416667,4,7,6,0.818182,0,0,0,0,1,3.25163,0,0,0,0,0,0,0,0,0,0,0,50.5279
1,11,5,0.454545,4,5,5,0.888889,0,0,0,0,1,3.27761,0,0,0,0,0,0,0,0,0,1096,730,35.8833
1,18,9,0.5,4,8,6,0.8125,0,0,0,0,2,3.26633,2,0,2,0,0,2,1799.5,1799.5,341,2922,2191,134.213
1,17,6,0.352941,4,10,7,0.5625,0,0,0,1,1,3.45482,1,1,1,3,0.9375,1,599.5,0.5,503,0,0,122.07
1,9,3,0.333333,2,6,5,0.625,0,0,0,0,1,2.72548,0,0,0,0,0,0,0,0,0,0,0,56.0268
1,7,3,0.428571,2,4,4,0.833333,0,0,0,0,1,2.52164,0,0,0,0,0,0,0,0,0,0,0,29.3152
1,12,4,0.333333,4,7,6,0.7,0,0,0,0,1,3.4183,1,0,1,0,0,1,64799.7,30547.5,179,7670,7305,54.928
1,10,5,0.5,3,5,4,0.888889,0,0,0,0,2,2.72193,1,1,0,3,0.947692,1,3599.67,0.471405,274,0,0,68.869
1,13,6,0.461538,4,7,6,0.833333,0,0,0,0,1,3.18083,0,0,0,0,0,0,0,0,0,0,0,76.8839
1,14,5,0.357143,3,9,9,0.692308,0,0,0,0,1,3.52164,0,0,0,0,0,0,0,0,0,5479,3525,96.9461
1,11,3,0.272727,2,8,7,0.5,0,0,0,0,1,3.0958,0,0,0,0,0,0,0,0,0,0,0,37.3673
1,8,3,0.375,3,2,2,0.571429,3,0.375,0.142857,0,1,2.75,0,0,0,0,0,0,0,0,0,731,343,35.47
1,23,6,0.26087,3,9,7,0.47619,7,0.304348,0.0952381,0,2,3.67531,3,0,0,2,1,1,54.3333,7.31817,0,2191,328,97.6613
1,12,6,0.5,4,6,5,0.909091,0,0,0,0,1,3.08496,0,0,0,0,0,0,0,0,0,0,0,88.6169
1,19,5,0.263158,4,13,11,0.411765,0,0,0,0,1,3.93214,2,0,2,0,0,2,199.667,141.186,16,2557,1691,87.5203
1,15,5,0.333333,4,10,8,0.642857,0,0,0,0,2,3.50689,1,1,1,2,1,1,3599.67,0.471405,416,5114,4733,98.8297
1,19,6,0.315789,4,9,7,0.588235,3,0.157895,0.117647,0,2,3.53689,2,0,0,2,1,1,59.5,0.5,0,2191,328,83.3428
1,17,5,0.294118,4,11,8,0.466667,0,0,0,0,2,3.57247,2,0,2,0,0,2,199.667,141.186,16,2557,1691,86.5383
1,10,3,0.3,2,3,2,0.444444,4,0.4,0.111111,0,2,2.92193,0,0,0,0,0,0,0,0,0,365,15,22.5184
1,28,8,0.285714,3,16,8,0.576923,3,0.107143,0.0769231,0,2,3.41023,3,0,0,2,1,1,54.6667,6.84755,119,2191,328,152.392
1,5,2,0.4,1,3,2,0.75,0,0,0,0,1,1.52193,0,0,0,0,0,0,0,0,0,1826,1826,20.4055
1,17,5,0.294118,3,7,5,0.466667,4,0.235294,0.2,0,2,3.45482,0,0,0,0,0,0,0,0,0,3288,2907,60.6902
1,45,14,0.311111,2,30,8,0.581395,0,0,0,0,1,3.04117,3,0,4,0,0,2,199.667,141.186,290,0,0,162.606
1,12,6,0.5,4,6,6,0.818182,0,0,0,0,1,3.18872,1,1,1,2,1,1,14399.7,0.471405,406,1461,1461,75.4479
1,15,6,0.4,4,8,7,0.692308,0,0,0,0,1,3.45656,0,0,0,0,0,0,0,0,0,0,0,61.7372
1,10,3,0.3,2,7,4,0.555556,0,0,0,0,3,2.44644,0,0,0,0,0,0,0,0,0,0,0,55.0932
1,11,4,0.363636,4,7,6,0.7,0,0,0,0,1,3.27761,0,0,0,0,0,0,0,0,0,0,0,60.5269
1,33,14,0.424242,4,19,9,0.71875,0,0,0,0,1,3.48349,0,0,0,0,0,0,0,0,0,0,0,234.312
1,9,3,0.333333,1,5,5,0.5,0,0,0,1,1,2.6416,0,0,0,0,0,0,0,0,0,0,0,31.6007
1,17,6,0.352941,3,9,6,0.6,0,0,0,1,1,3.33718,3,0,4,0,0,2,199.667,141.186,28,0,0,115.288
1,21,7,0.333333,3,11,8,0.578947,0,0,0,2,1,3.53517,3,0,4,0,0,2,199.667,141.186,28,7670,7272,132.756
1,5,2,0.4,2,3,3,0.75,0,0,0,0,1,2.32193,5,0,1,2,1,2,1199.67,848.293,64,0,0,14.2087
1,21,6,0.285714,3,13,9,0.578947,0,0,0,1,1,3.59447,3,0,5,0,0,2,199.667,141.186,28,7670,7272,135.348
1,21,8,0.380952,4,12,10,0.578947,0,0,0,0,2,3.78494,3,0,2,0,0,2,599.667,424.029,165,5478,4936,74.8849
1,9,6,0.666667,5,3,3,0.75,0,0,0,0,1,2.9477,0,0,0,0,0,0,0,0,0,0,0,31.1698
1,7,2,0.285714,2,5,5,0.5,0,0,0,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,15.65
1,6,2,0.333333,1,4,4,0.6,0,0,0,0,1,2.25163,0,0,0,0,0,0,0,0,0,0,0,6.2854
1,10,6,0.6,4,4,4,0.777778,0,0,0,0,2,2.92193,3,0,0,2,1,1,299.667,0.471405,244,0,0,15.5899
1,65,15,0.230769,5,37,15,0.393443,6,0.0923077,0.0327869,4,2,4.42713,3,5,4,0,0,2,199.667,141.186,1,5843,5447,172.27
1,9,4,0.444444,3,4,3,0.5,0,0,0,1,2,2.72548,0,0,0,0,0,0,0,0,0,0,0,19.5613
1,14,6,0.428571,4,6,6,0.833333,0,0,0,1,1,3.52164,6,0,1,0,0,2,149.5,149.5,136,4748,2446,46.8061
1,11,4,0.363636,3,7,5,0.7,0,0,0,0,2,2.91398,1,5,0,4,0.651676,1,3599.67,0.471405,12,5843,5443,71.431
1,12,5,0.416667,4,5,5,0.545455,2,0.166667,0.0909091,0,1,3.4183,1,1,0,4,0.920363,1,21599.7,0.471405,0,0,0,56.0897
1,25,9,0.36,4,11,10,0.521739,3,0.12,0.130435,1,1,4.02347,1,0,0,0,0,1,8379,3423.1,0,5478,5083,153.983
1,21,8,0.380952,3,11,8,0.789474,0,0,0,1,1,3.52257,2,0,2,0,0,2,7199.67,5090.93,157,1827,1515,154.228
1,29,13,0.448276,4,14,9,0.777778,0,0,0,1,1,3.71938,2,0,2,0,0,2,7199.67,5090.93,148,1827,1515,263.795
1,21,9,0.428571,3,10,6,0.736842,0,0,0,1,1,3.2728,2,0,2,0,0,2,35999.7,36713.1,448,0,0,143.789
1,28,11,0.392857,5,14,10,0.68,0,0,0,1,1,3.86933,1,0,1,0,0,1,26399.7,3394.58,3,2191,299,219.352
1,19,7,0.368421,5,10,6,0.705882,0,0,0,1,2,3.61635,2,0,1,0,0,2,199.667,141.186,0,0,0,138.356
1,13,6,0.461538,5,6,4,0.75,0,0,0,1,1,3.2389,0,0,0,0,0,0,0,0,0,0,0,103.78
1,21,9,0.428571,4,10,8,0.736842,0,0,0,1,1,3.6897,4,0,1,0,0,2,199.667,141.186,345,365,5,189.319
1,32,13,0.40625,5,18,9,0.7,0,0,0,0,2,3.4492,2,0,2,0,0,2,799.667,565.45,5,731,335,234.944
1,16,7,0.4375,3,8,6,0.857143,0,0,0,0,1,3.15564,1,0,0,0,0,1,599.667,0.471405,0,4383,3654,95.0725
1,22,10,0.454545,4,11,8,0.8,0,0,0,0,2,3.51603,1,0,0,0,0,1,599.667,0.471405,0,4383,3002,131.479
1,20,7,0.35,4,10,8,0.611111,2,0.1,0.0555556,0,1,3.82193,1,0,0,0,0,1,599.667,0.471405,0,4383,3108,110.473
1,14,5,0.357143,3,8,7,0.75,0,0,0,0,1,3.37878,2,0,2,0,0,2,5399.5,5399.5,178,1827,1515,79.9888
1,6,2,0.333333,2,4,4,0.6,0,0,0,0,1,2.58496,1,1,1,3,0.941176,1,14399.5,0.5,92,0,0,14.7902
1,6,3,0.5,3,3,2,0.8,0,0,0,0,1,2.25163,0,0,0,0,0,0,0,0,0,0,0,18.3759
1,6,2,0.333333,2,4,4,0.6,0,0,0,0,1,2.58496,1,5,1,2,1,1,14399.7,0.471405,76,5479,4751,16.9738
1,30,13,0.433333,5,17,10,0.758621,0,0,0,0,2,3.76474,0,0,0,0,0,0,0,0,0,365,1,224.953
1,16,6,0.375,4,9,6,0.785714,0,0,0,0,1,3.25,1,0,1,0,0,1,14399.7,0.471405,51,3653,3289,96.9455
1,11,4,0.363636,3,7,5,0.7,0,0,0,0,2,2.91398,3,1,0,2,1,1,299.667,0.471405,0,0,0,83.8694
1,22,8,0.363636,3,13,9,0.65,0,0,0,0,2,3.39081,1,0,0,0,0,1,299.667,0.471405,183,4017,2556,114.281
1,8,2,0.25,2,6,4,0.428571,0,0,0,0,1,2.40564,0,0,0,0,0,0,0,0,0,0,0,37.6467
1,24,8,0.333333,4,16,8,0.652174,0,0,0,0,2,3.43872,0,0,0,0,0,0,0,0,0,0,0,211.183
1,7,3,0.428571,2,4,4,0.5,0,0,0,0,2,2.52164,0,0,0,0,0,0,0,0,0,0,0,28.3397
1,8,3,0.375,2,4,4,0.714286,0,0,0,1,1,2.75,1,1,0,2,1,1,14399.5,0.5,350,0,0,27.8638
1,5,3,0.6,3,2,2,0.75,0,0,0,0,1,2.32193,1,1,1,2,1,1,14399.7,0.471405,652,2557,2161,19.7169
1,6,3,0.5,3,3,3,1,0,0,0,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,38.5672
1,14,5,0.357143,2,9,7,0.692308,0,0,0,0,1,3.03915,0,0,0,0,0,0,0,0,0,0,0,89.9949
1,23,10,0.434783,4,12,10,0.619048,0,0,0,0,2,3.58835,1,0,0,0,0,1,299.667,0.471405,0,4017,2556,74.2402
1,15,5,0.333333,4,8,7,0.615385,0,0,0,1,1,3.64022,6,0,1,0,0,2,199.667,141.186,113,0,0,37.9348
1,23,8,0.347826,5,15,10,0.681818,0,0,0,0,2,3.76227,0,0,0,0,0,0,0,0,0,0,0,212.703
1,13,6,0.461538,5,7,5,0.833333,0,0,0,0,1,3.2389,2,1,2,2,1,2,9599.67,6787.99,269,2557,2379,85.3769
1,17,6,0.352941,4,10,8,0.6875,1,0.0588235,0.0625,0,1,3.57247,1,1,1,2,1,1,14399.7,0.471405,337,1826,523,86.2793
1,11,4,0.363636,2,7,6,0.6,0,0,0,0,1,2.84535,0,0,0,0,0,0,0,0,0,0,0,41.2376
1,8,5,0.625,3,3,2,0.857143,0,0,0,0,1,2.25,0,0,0,0,0,0,0,0,0,0,0,55.3718
1,14,5,0.357143,4,8,5,0.538462,0,0,0,1,1,3.18201,1,0,1,4,0.944444,1,7199.67,0.471405,10,366,0,118.981
1,9,4,0.444444,4,5,5,0.625,0,0,0,0,1,3.16993,1,0,1,2,1,1,299.667,0.471405,0,731,359,55.6831
1,11,4,0.363636,3,7,7,0.5,0,0,0,0,1,3.27761,0,0,0,0,0,0,0,0,0,0,0,72.0522
1,15,6,0.4,3,9,8,0.642857,0,0,0,0,1,3.32323,0,0,0,0,0,0,0,0,0,731,440,155.219
1,10,5,0.5,3,5,4,1,0,0,0,0,1,2.72193,1,1,1,2,1,1,14399.7,0.471405,226,731,365,64.7742
1,19,6,0.315789,4,11,7,0.647059,1,0.0526316,0.0588235,0,2,3.57662,0,0,0,0,0,0,0,0,519,0,0,111.623
1,9,3,0.333333,3,5,3,0.625,0,0,0,1,1,2.72548,0,0,0,0,0,0,0,0,0,0,0,29.0389
1,40,20,0.5,4,19,8,0.710526,0,0,0,0,1,3.3537,2,0,1,0,0,2,9599.67,6787.99,190,2192,1811,349.143
1,9,4,0.444444,3,5,5,0.75,0,0,0,0,1,2.9477,0,0,0,0,0,0,0,0,0,0,0,66.0908
1,24,9,0.375,4,14,8,0.727273,0,0,0,0,1,3.45499,2,0,2,0,0,2,2399.67,1696.82,31,3286,3128,158.831
1,13,6,0.461538,5,7,5,0.666667,0,0,0,0,2,3.2389,0,0,0,0,0,0,0,0,0,0,0,72.2067
1,5,3,0.6,2,2,2,1,0,0,0,0,1,1.92193,0,0,0,0,0,0,0,0,0,0,0,22.1671
1,6,3,0.5,2,3,3,0.8,0,0,0,0,1,2.25163,4,0,1,2,1,2,199.667,141.186,341,0,0,32.8784
1,13,5,0.384615,4,8,6,0.583333,0,0,0,0,2,3.18083,0,0,0,0,0,0,0,0,0,0,0,75.2549
1,12,4,0.333333,4,8,6,0.636364,0,0,0,0,1,3.18872,1,1,1,2,1,1,1439.67,0.471405,0,3653,3285,49.5849
1,11,4,0.363636,4,7,5,0.7,0,0,0,0,1,3.0958,1,1,1,2,1,1,14399.7,0.471405,1256,0,0,64.7142
1,13,4,0.307692,2,9,8,0.583333,0,0,0,0,1,3.18083,1,1,1,2,1,1,14399.7,0.471405,6,1826,1445,64.4242
1,11,5,0.454545,4,6,6,0.7,0,0,0,0,1,3.27761,0,0,0,0,0,0,0,0,0,0,0,44.1092
1,7,3,0.428571,2,4,3,0.833333,0,0,0,0,1,2.23593,1,0,1,4,0.916667,1,10799.7,0.471405,902,365,365,31.004
1,19,7,0.368421,4,12,9,0.611111,0,0,0,0,1,3.57662,0,0,0,0,0,0,0,0,0,0,0,122.729
1,25,9,0.36,3,15,11,0.652174,0,0,0,0,2,3.63908,1,0,0,0,0,1,299.667,0.471405,183,4017,2556,115.606
1,9,3,0.333333,3,5,5,0.714286,0,0,0,0,1,3.16993,1,0,1,0,0,1,299.667,0.471405,402,0,0,37.731
1,6,3,0.5,2,2,2,0.8,0,0,0,1,1,2.25163,3,1,1,2,1,1,1799.67,0.471405,9,365,112,15.5519
1,12,6,0.5,3,5,4,0.909091,0,0,0,1,1,2.85539,2,2,2,2,1,2,1199.67,848.293,260,1461,1093,50.7125
1,20,8,0.4,4,10,9,0.777778,1,0.05,0.0555556,0,1,3.72193,3,0,2,0,0,2,2399.67,1696.82,35,1461,1067,105.719
1,8,4,0.5,3,4,3,0.714286,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,40.5194
1,10,4,0.4,3,6,5,0.555556,0,0,0,0,1,2.92193,1,3,1,2,1,1,64799.7,30547.5,3,2922,2530,43.2846
1,15,4,0.266667,2,9,7,0.538462,1,0.0666667,0.0769231,0,2,3.32323,0,0,0,0,0,0,0,0,519,0,0,55.4528
1,15,5,0.333333,2,9,9,0.692308,0,0,0,0,1,3.45656,1,1,0,2,1,1,14399.7,0.471405,0,0,0,52.4867
1,15,5,0.333333,2,8,6,0.75,0,0,0,0,1,2.92323,0,0,0,0,0,0,0,0,4,0,0,57.7409
1,13,5,0.384615,4,8,5,0.75,0,0,0,0,1,3.02699,0,0,0,0,0,0,0,0,0,366,366,132.187
1,12,4,0.333333,3,5,5,0.5,2,0.166667,0.2,0,1,3.25163,1,0,0,0,0,1,64799,30547,454,0,0,41.7992
1,11,4,0.363636,3,5,5,0.555556,1,0.0909091,0.222222,0,1,3.27761,1,0,0,0,0,1,53999.5,32400.5,435,0,0,44.9691
1,7,3,0.428571,2,4,4,0.666667,0,0,0,0,1,2.52164,0,0,0,0,0,0,0,0,0,0,0,34.9069
1,15,6,0.4,4,6,5,0.769231,2,0.133333,0.0769231,0,1,3.45656,1,0,0,0,0,1,599.667,0.471405,0,4748,4383,68.3852
1,7,3,0.428571,2,4,3,0.666667,0,0,0,0,1,2.23593,1,2,1,6,0.838964,1,599.667,0.471405,4,731,731,29.9378
1,7,2,0.285714,1,4,3,0.333333,0,0,0,1,1,2.23593,0,0,0,0,0,0,0,0,0,0,0,10.527
1,12,5,0.416667,4,7,5,0.636364,0,0,0,0,1,3.08496,1,1,1,2,1,1,14399.7,0.471405,6,2922,2541,67.6983
1,9,3,0.333333,3,6,4,0.625,0,0,0,0,1,2.6416,2,0,2,3,0.866667,2,35999.7,36713.1,106,365,0,54.8639
1,9,3,0.333333,3,6,4,0.625,0,0,0,0,2,2.6416,0,0,0,0,0,0,0,0,0,0,0,53.6332
1,13,4,0.307692,4,9,7,0.583333,0,0,0,0,1,3.39275,0,0,0,0,0,0,0,0,0,0,0,84.6695
1,8,4,0.5,3,4,4,0.857143,0,0,0,0,1,2.75,1,1,0,4,0.928571,1,600,0,1171,0,0,60.4173
1,15,6,0.4,2,9,6,0.714286,0,0,0,0,1,2.84022,2,3,2,2,1,2,35999.7,36713.1,654,365,0,99.7465
1,22,9,0.409091,4,13,6,0.714286,0,0,0,0,2,3.1867,1,2,1,2,1,1,599.5,0.5,0,0,0,223.33
1,20,5,0.25,2,12,9,0.5,2,0.1,0.111111,0,1,3.62193,0,0,0,0,0,0,0,0,0,6940,4748,54.1286
1,15,4,0.266667,3,10,9,0.461538,0,0,0,0,1,3.64022,0,0,0,0,0,0,0,0,0,0,0,23.6265
1,8,3,0.375,2,5,5,0.714286,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,17.5651
1,9,3,0.333333,3,6,4,0.375,0,0,0,0,1,2.72548,1,0,1,2,1,1,599.667,0.471405,126,366,0,64.7005
1,8,4,0.5,4,4,4,0.714286,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,366,1549,35.6617
1,9,4,0.444444,3,5,4,0.75,0,0,0,0,2,2.72548,0,0,0,3,0,0,0,0,0,365,4,54.3052
1,4,2,0.5,2,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12.7362
1,5,2,0.4,1,1,1,0.5,2,0.4,0.25,0,1,1.92193,0,0,0,0,0,0,0,0,0,0,0,5.65344
1,12,4,0.333333,1,4,3,0.636364,3,0.25,0.0909091,1,1,2.58496,2,2,2,4,0.909091,2,299.5,299.5,0,365,0,40.4438
1,12,5,0.416667,2,4,3,0.636364,3,0.25,0.272727,0,1,2.58496,1,2,1,4,0.928571,1,599.5,0.5,0,365,0,37.5894
1,7,2,0.285714,1,5,4,0.5,0,0,0,0,1,2.23593,1,0,1,4,0.933333,1,3599.67,0.471405,93,366,366,22.18
1,10,5,0.5,3,5,3,0.666667,0,0,0,0,1,2.44644,2,1,2,2,1,2,2399.67,1696.82,0,0,0,32.7433
1,12,6,0.5,3,6,5,0.818182,0,0,0,0,2,2.9183,1,5,1,2,1,1,899.667,0.471405,1323,0,0,65.7187
1,11,5,0.454545,4,5,3,0.7,0,0,0,1,2,2.84535,1,1,1,4,0.933333,1,14399.5,0.5,23,0,0,46.1989
1,4,4,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3.73697
1,12,7,0.583333,4,5,5,0.727273,0,0,0,0,1,3.02206,0,0,0,0,0,0,0,0,0,0,0,71.7634
1,22,8,0.363636,5,12,9,0.55,0,0,0,1,1,3.87966,2,0,1,0,0,2,159.667,112.902,30,8400,7933,152.836
1,9,4,0.444444,3,5,5,0.5,0,0,0,0,1,2.9477,1,0,1,0,0,1,0,0,0,0,0,31.4027
1,11,6,0.545455,5,5,5,0.6,0,0,0,0,1,3.27761,1,0,1,0,0,1,0,0,0,0,0,53.9727
1,16,6,0.375,4,10,9,0.466667,0,0,0,0,2,3.625,0,0,0,0,0,0,0,0,0,0,0,137.112
1,12,7,0.583333,4,5,5,0.818182,0,0,0,0,1,3.02206,2,1,2,5,0.956522,2,648.333,461.84,369,5114,4361,127.125
1,15,5,0.333333,4,10,8,0.5,0,0,0,0,1,3.45656,1,1,1,2,1,1,14399.7,0.471405,19,0,0,123.635
1,13,5,0.384615,4,8,6,0.583333,0,0,0,0,1,3.2389,0,0,0,0,0,0,0,0,0,2557,2536,122.454
1,20,9,0.45,5,9,7,0.777778,1,0.05,0.111111,0,1,3.68418,6,0,1,0,0,2,199.667,141.186,51,4748,2446,92.1076
1,9,5,0.555556,4,4,4,0.625,0,0,0,0,2,2.9477,2,0,2,2,1,1,199.667,141.186,0,365,0,42.592
1,6,3,0.5,3,3,3,0.6,0,0,0,0,1,2.58496,1,1,1,2,1,1,1439.67,0.471405,0,4748,4412,10.1341
1,12,3,0.25,3,9,6,0.272727,0,0,0,0,1,3.08496,0,0,0,0,0,0,0,0,0,0,0,82.9051
1,10,3,0.3,3,7,7,0.333333,0,0,0,0,1,3.32193,1,3,1,2,1,1,599.667,0.471405,202,731,0,38.4032
1,7,4,0.571429,2,3,3,0.5,0,0,0,0,2,2.12809,1,1,1,4,0.641667,1,3599.67,0.471405,0,0,0,47.5109
1,25,9,0.36,5,10,8,0.521739,5,0.2,0.0869565,0,2,3.97366,5,0,0,0,0,1,299.667,0.471405,12,6574,4892,141.702
1,26,9,0.346154,5,9,9,0.416667,7,0.269231,0.0833333,0,2,4.16198,1,0,0,0,0,1,64799.7,30547.5,297,8035,6203,85.512
1,22,9,0.409091,4,9,8,0.6,3,0.136364,0.1,0,2,3.84535,1,0,2,0,0,1,299.667,0.471405,0,0,0,92.9129
1,28,11,0.392857,5,16,9,0.653846,0,0,0,0,2,3.70897,5,0,0,0,0,1,207.333,130.344,12,6574,4892,173.755
1,26,10,0.384615,5,12,10,0.458333,3,0.115385,0.0833333,0,2,4.02315,3,0,1,0,0,1,199.667,141.186,138,8036,7639,77.0703
1,37,14,0.378378,5,20,11,0.542857,0,0,0,2,1,3.9519,3,0,3,0,0,2,39.6667,28.0515,24,5113,4208,244.422
1,13,6,0.461538,4,7,6,0.75,0,0,0,0,1,3.18083,2,1,1,2,1,2,599.667,424.029,0,4748,2871,105.583
1,8,4,0.5,4,4,4,0.428571,0,0,0,0,1,3,2,1,2,2,1,1,14399.7,0.471405,5,1096,776,53.1771
1,54,18,0.333333,5,29,13,0.44,4,0.0740741,0.04,0,2,4.15787,1,0,1,0,0,1,10799.7,0.471405,20,0,0,212.826
1,15,6,0.4,3,8,6,0.615385,0,0,0,0,1,3.1899,1,0,0,0,0,1,64799.7,30547.5,0,4383,4018,61.4719
1,6,4,0.666667,3,2,2,0.6,0,0,0,0,2,2.25163,0,0,0,0,0,0,0,0,0,0,0,12.8839
1,14,5,0.357143,3,8,8,0.666667,0,0,0,0,1,3.46772,0,0,0,0,0,0,0,0,0,3653,3653,28.1935
1,3,2,0.666667,2,1,1,1,0,0,0,0,1,1.58496,0,0,0,0,0,0,0,0,0,0,0,7.31892
1,8,4,0.5,3,4,3,1,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,65.6275
1,18,9,0.5,4,8,6,0.764706,0,0,0,1,1,3.30827,0,0,0,0,0,0,0,0,0,0,0,194.793
1,11,5,0.454545,4,6,4,0.7,0,0,0,0,1,2.91398,1,5,0,3,0.952381,1,1416.33,320.284,280,6940,5319,80.3146
1,32,6,0.1875,2,16,12,0.296296,6,0.1875,0.222222,0,2,4.125,1,0,1,0,0,1,10799.7,0.471405,486,3653,3653,70.7975
1,16,5,0.3125,4,9,8,0.642857,0,0,0,1,1,3.75,0,0,0,0,0,0,0,0,1,731,337,63.4326
1,17,8,0.470588,5,8,7,0.666667,0,0,0,0,1,3.61687,2,0,2,0,0,2,2399.67,1696.82,5,0,0,90.6095
1,15,5,0.333333,3,9,7,0.692308,0,0,0,0,1,3.37356,2,0,2,0,0,2,1800,1800,5,2557,1827,60.0488
1,24,7,0.291667,4,11,8,0.590909,5,0.208333,0.181818,0,1,3.93872,3,0,1,0,0,2,35999.7,36713.1,0,731,337,73.8788
1,30,12,0.4,5,16,12,0.642857,1,0.0333333,0.0714286,0,2,3.93957,6,0,1,0,0,2,199.667,141.186,44,2192,1797,247.907
1,22,11,0.5,5,10,8,0.7,0,0,0,0,1,3.66353,2,0,2,0,0,2,2399.67,1696.82,5,731,370,127.626
1,33,15,0.454545,5,17,10,0.677419,0,0,0,0,2,3.73775,2,0,2,0,0,2,2399.67,1696.82,5,2557,1828,267.109
1,12,4,0.333333,3,6,5,0.7,1,0.0833333,0.2,0,1,3.25163,0,0,0,0,0,0,0,0,0,0,0,22.8149
